1,1,1.67234,231095,4444.13
2,0,1.63877,259413,4396.83
3,0,1.71208,243344,4506.37
4,0,1.69204,245457,4545.5
5,0,1.73568,245099,4456.35
6,0,1.69204,245185,4540.46
7,0,1.69204,247886,4590.48
8,0,1.79137,258565,4617.23
9,0,1.59247,258121,4693.11
10,0,1.76232,271040,4673.1
11,0,1.75041,279618,4739.29
12,0,1.73261,282733,4712.22
13,0,1.73711,283211,4720.18
14,0,1.74884,289455,4745.16
15,0,1.73839,285421,4837.64
16,0,1.7829,310059,4770.14
17,0,1.76283,299586,4832.03
18,0,1.87009,313004,4890.69
19,0,1.93287,319792,4845.33
20,0,1.92596,330773,4864.31
21,0,1.87703,315050,4846.92
22,0,1.94156,326260,4869.55
23,0,2.01676,344200,4847.89
24,0,2.02088,334206,4914.79
25,0,2.02476,340770,4868.14
26,0,2.0343,336127,4943.04
27,0,2.15534,364243,4922.2
28,0,2.21398,367546,4900.61
29,0,2.18346,363634,4913.97
30,0,2.27892,370825,4879.28
31,0,2.20712,368289,4910.52
32,0,2.42707,389292,4866.15
33,0,2.3082,382300,4839.24
34,0,2.41941,398359,4858.04
35,0,2.42707,387980,4849.75
36,0,2.51516,407461,4793.66
37,0,2.41632,389342,4866.77
38,0,2.57915,410107,4824.79
39,0,2.58691,414498,4764.34
40,0,2.57944,403838,4807.6
41,0,2.5738,402339,4789.75
42,0,2.52423,406083,4834.32
43,0,2.63435,394704,4813.46
44,0,2.76048,399221,4868.55
45,0,2.68165,410231,4770.13
46,0,2.7914,425570,4781.69
47,0,2.86194,398971,4865.5
48,0,2.96663,439261,4723.24
49,0,2.91035,405226,4767.36
50,0,2.98152,432000,4747.25
51,0,3.15647,453202,4720.85
52,0,3.13032,464294,4737.69
53,1,1.39143,208578,4534.3
54,0,1.24868,189648,4625.56
55,0,1.4047,214313,4559.85
56,0,1.58838,238881,4507.19
57,0,1.43278,208320,4629.33
58,0,1.46768,227122,4542.44
59,0,1.57384,242850,4497.22
60,0,1.60492,252456,4508.14
61,0,1.52406,235406,4615.8
62,0,1.44656,216475,4705.98
63,0,1.48536,236204,4631.45
64,0,1.6102,248219,4596.65
65,0,1.60874,254442,4626.22
66,0,1.61655,255406,4643.75
67,0,1.69204,255067,4723.46
68,0,1.58671,249090,4790.19
69,0,1.83566,271226,4676.31
70,0,1.78235,275698,4753.41
71,0,1.76948,280565,4755.34
72,0,1.69877,278727,4724.19
73,0,1.77302,281961,4699.35
74,0,1.79755,276147,4844.68
75,0,1.91577,303700,4745.31
76,0,1.82738,310800,4709.09
77,0,1.9809,311858,4725.12
78,0,1.89647,315364,4706.93
79,0,1.93751,309380,4759.69
80,0,1.82353,300761,4850.98
81,0,1.83614,304912,4839.87
82,0,1.98937,329842,4712.03
83,0,2.00891,324102,4766.21
84,0,2.01252,330984,4728.34
85,0,2.10023,348766,4713.05
86,0,2.05895,348101,4834.74
87,0,2.05621,343106,4832.48
88,0,1.97839,326224,4869.01
89,0,2.2267,367689,4838.01
90,0,2.22693,362864,4838.19
91,0,2.27213,367671,4774.95
92,0,2.27648,376078,4821.51
93,0,2.27648,377581,4840.78
94,0,2.38086,385352,4816.9
95,0,2.40235,390852,4825.33
96,0,2.39381,384925,4811.56
97,0,2.43179,394890,4757.71
98,0,2.36697,385910,4764.32
99,0,2.44238,385725,4762.04
100,0,2.4567,396303,4774.73
101,0,2.44465,392765,4789.82
102,0,2.5817,385613,4820.16
103,0,2.54234,383310,4852.03
104,0,2.50753,400506,4825.37
105,0,2.65163,408456,4805.36
106,0,2.67753,424987,4722.08
107,0,2.61862,415471,4775.53
108,0,2.7419,432613,4702.32
109,0,2.80631,417182,4795.2
110,0,2.99151,423564,4759.15
111,0,2.94884,421201,4732.6
112,0,2.94859,435429,4732.92
113,0,3.02338,417181,4795.18
114,0,3.03016,426552,4792.72
115,0,3.2388,458860,4682.24
116,1,1.54207,227602,4644.94
117,0,1.53118,219056,4563.67
118,0,1.5205,234391,4595.9
119,0,1.50071,222097,4725.47
120,0,1.63334,252800,4514.29
121,0,1.4775,234017,4680.34
122,0,1.53373,236780,4553.46
123,0,1.47002,230117,4696.27
124,0,1.60419,251669,4575.8
125,0,1.58279,244269,4608.85
126,0,1.4173,229082,4675.14
127,0,1.52443,247356,4667.09
128,0,1.54693,240443,4623.9
129,0,1.62715,254167,4621.22
130,0,1.53652,224975,4786.7
131,0,1.58782,256168,4657.6
132,0,1.56106,253177,4688.46
133,0,1.52992,248068,4770.54
134,0,1.62882,267450,4692.11
135,0,1.69877,274628,4654.71
136,0,1.67116,269986,4654.93
137,0,1.68952,264558,4641.37
138,0,1.75489,269893,4653.33
139,0,1.85307,284244,4659.74
140,0,1.79516,286537,4621.56
141,0,1.80047,280736,4678.93
142,0,1.85503,285921,4611.63
143,0,1.85622,288339,4650.63
144,0,1.95255,314028,4618.06
145,0,1.96454,313996,4617.59
146,0,1.98203,311500,4649.25
147,0,2.02831,319677,4633
148,0,2.01891,323087,4682.42
149,0,1.9172,310735,4708.11
150,0,2.13913,340160,4659.73
151,0,2.14056,335352,4593.86
152,0,2.08624,314382,4692.27
153,0,2.19656,347695,4635.93
154,0,2.16387,335987,4666.49
155,0,2.20522,338027,4694.82
156,0,2.1588,331176,4664.45
157,0,2.22589,340658,4666.55
158,0,2.26952,346502,4682.46
159,0,2.28946,360504,4681.87
160,0,2.34609,322471,4742.22
161,0,2.3268,334433,4710.32
162,0,2.36042,327579,4679.7
163,0,2.49708,332159,4613.32
164,0,2.43913,330344,4719.2
165,0,2.43597,350136,4607.05
166,0,2.58516,353070,4585.32
167,0,2.50676,343116,4700.22
168,0,2.49921,353076,4645.74
169,0,2.6441,374691,4569.4
170,0,2.65512,373904,4616.1
171,0,2.72654,353435,4590.06
172,0,2.65554,347502,4572.39
173,0,2.71318,367034,4587.93
174,0,2.74122,361281,4573.18
175,0,2.94428,395254,4491.52
176,0,2.89527,387785,4509.13
177,0,2.92493,381887,4492.79
178,0,2.9343,374750,4515.06
179,0,2.96591,364801,4560.01
180,0,3.06939,403895,4390.16
181,0,3.10124,393639,4373.77
182,0,3.20224,380254,4421.56
183,0,3.1875,393915,4328.74
184,1,1.41499,182619,4058.2
185,0,1.3018,174121,4145.74
186,0,1.26054,170124,4149.37
187,0,1.30082,178839,4064.52
188,0,1.49175,190078,4044.21
189,0,1.42299,186714,4059
190,0,1.37431,180688,4015.29
191,0,1.37688,180434,4009.64
192,0,1.33083,180613,4013.62
193,0,1.25104,157996,4157.79
194,0,1.37927,185593,4034.63
195,0,1.32412,176750,4017.05
196,0,1.40482,180501,4011.13
197,0,1.39199,174483,4057.74
198,0,1.36336,171695,4087.98
199,0,1.41608,186108,3959.74
200,0,1.50458,188396,4008.43
201,0,1.50191,183801,4084.47
202,0,1.50086,189632,3950.67
203,0,1.49545,183931,3998.5
204,0,1.49292,191071,3980.65
205,0,1.52667,196385,3927.7
206,0,1.55756,195548,3910.96
207,0,1.59274,203153,3906.79
208,0,1.62049,211385,3843.36
209,0,1.64516,200319,3927.82
210,0,1.69204,212212,3929.85
211,0,1.69204,211129,3909.8
212,0,1.67601,209595,3954.62
213,0,1.71282,215173,3842.38
214,0,1.8193,224700,3745
215,0,1.79137,216484,3865.79
216,0,1.79528,212704,3867.35
217,0,1.77447,226582,3840.37
218,0,1.83566,224253,3866.43
219,0,1.94623,235548,3799.16
220,0,1.93565,232653,3813.98
221,0,1.94421,235983,3806.18
222,0,1.87996,222757,3840.64
223,0,1.87801,227201,3850.86
224,0,2.02649,241520,3773.75
225,0,1.9186,231915,3801.89
226,0,1.99371,242008,3781.38
227,0,1.99371,239952,3749.25
228,0,2.03546,245660,3779.38
229,0,2.14127,263309,3708.58
230,0,2.13487,250727,3687.16
231,0,2.09045,256709,3720.42
232,0,2.17568,255532,3703.36
233,0,2.23439,263281,3708.18
234,0,2.23645,261910,3688.87
235,0,2.23645,264798,3729.55
236,0,2.23645,263565,3712.18
237,0,2.29685,274115,3704.26
238,0,2.23623,265947,3693.71
239,0,2.33719,276668,3688.91
240,0,2.39707,285266,3704.75
241,0,2.39707,285060,3702.08
242,0,2.38452,280007,3684.3
243,0,2.39707,283080,3676.36
244,0,2.47566,289945,3670.19
245,0,2.47566,289852,3669.01
246,0,2.58087,302961,3650.13
247,0,2.58139,302136,3640.19
