1,1,2.39139,264315,3775.93
2,0,2.31771,251392,3928
3,0,2.36216,237052,3950.87
4,0,2.39767,270685,3980.66
5,0,2.48104,287291,4046.35
6,0,2.51216,294805,4152.18
7,0,2.47808,280297,4183.54
8,0,2.53081,302552,4088.54
9,0,2.68642,303712,4277.63
10,0,2.65786,319148,4199.32
11,0,2.8516,336474,4205.93
12,0,2.62922,313420,4178.93
13,0,2.88317,353920,4316.1
14,0,3.05789,379160,4358.16
15,0,3.03805,383220,4305.84
16,0,3.10123,388877,4419.06
17,0,3.23753,398143,4281.11
18,0,3.2429,421781,4439.8
19,0,3.48609,425587,4387.49
20,0,3.46524,426719,4539.56
21,0,3.6222,424624,4423.17
22,0,3.65097,464640,4383.4
23,0,3.81068,467121,4579.62
24,0,3.91501,487554,4472.97
25,0,3.92641,521987,4578.83
26,0,4.12802,533835,4562.69
27,0,4.29677,541255,4330.04
28,0,4.34619,575227,4565.29
29,0,4.54385,540863,4469.94
30,0,4.65841,590399,4685.71
31,0,4.87161,602025,4560.8
32,0,5.06582,626875,4509.89
33,0,5.24609,661003,4687.96
34,1,2.16394,262082,4680.04
35,0,2.2994,283473,4647.1
36,0,2.42701,287122,4486.28
37,0,2.35931,289730,4749.67
38,0,2.37605,285025,4672.54
39,0,2.44232,322611,4543.82
40,0,2.51092,336950,4679.86
41,0,2.482,352868,4768.49
42,0,2.74204,368193,4720.42
43,0,2.73139,345766,4736.52
44,0,2.82231,388903,4861.29
45,0,2.82179,385980,4765.19
46,0,3.02183,399387,4754.61
47,0,2.99464,399648,4873.76
48,0,3.13766,421146,4840.76
49,0,3.10905,415801,4891.78
50,0,3.2506,441154,4956.79
51,0,3.3333,452492,4918.39
52,0,3.37181,483085,4929.44
53,0,3.60494,478350,4881.12
54,0,3.7816,531179,4918.32
55,0,3.83737,499338,5043.82
56,0,3.91201,497036,4921.15
57,0,3.98259,523901,4942.46
58,0,4.07996,567339,4890.85
59,0,4.2987,584319,4951.86
60,0,4.37249,582595,5066.04
61,0,4.41874,592509,4937.57
62,1,2.18586,280530,4921.58
63,0,2.1297,275316,5005.75
64,0,2.01048,281401,5025.02
65,0,2.29747,289266,4987.34
66,0,2.24676,285161,4916.57
67,0,2.2503,296664,5028.2
