1,1,1.68467,193514,4031.54
2,0,1.7861,203447,3838.62
3,0,1.97133,220660,3804.48
4,0,1.81623,216889,4092.25
5,0,2.0711,229730,4176.91
6,0,1.96109,228356,4151.93
7,0,1.97555,217211,4177.13
8,0,2.0849,234035,4255.18
9,0,2.05666,254933,4395.4
10,0,2.02657,230473,4348.55
11,0,2.08379,235187,4437.49
12,0,1.96123,240577,4539.19
13,0,2.03048,263793,4471.07
14,0,2.19595,254577,4389.26
15,0,2.16323,268529,4551.34
16,0,2.32867,307749,4593.27
17,0,2.16949,288858,4735.38
18,0,2.52247,340563,4602.2
19,0,2.56623,336167,4734.75
20,0,2.67393,362840,4535.5
21,0,2.65697,357637,4527.05
22,0,2.57802,345690,4735.48
23,0,2.69613,377458,4547.69
24,0,2.92961,418481,4649.79
25,0,3.02839,431380,4688.91
26,0,2.99837,445720,4741.7
27,0,3.03057,452383,4812.59
28,0,3.28882,459178,4833.45
29,0,3.38849,466246,4757.61
30,0,3.35123,475883,4855.95
31,0,3.5055,491824,4869.54
32,0,3.50616,499879,4853.19
33,0,3.60801,500669,4908.52
34,0,3.75655,512761,4837.37
35,0,3.87244,549453,4905.83
36,0,3.9622,563147,4896.93
37,0,4.07856,580918,5095.77
38,0,4.12752,562840,5025.36
39,0,4.41123,597251,4895.5
40,1,1.95899,267512,4953.93
41,0,2.12457,299643,5078.69
42,0,2.05665,292482,5042.79
43,0,2.05665,302241,5211.05
44,0,2.26238,315380,4927.81
45,0,2.16737,307086,5118.1
46,0,2.06603,297105,5122.5
47,0,2.18411,301730,5114.07
48,0,2.24384,318409,5135.63
49,0,2.26828,331072,5173
50,0,2.21189,333122,5205.03
51,0,2.39484,332254,5191.47
52,0,2.53608,349420,5215.22
53,0,2.51325,384863,5063.99
54,0,2.48677,390597,5278.34
55,0,2.65841,418490,5231.12
56,0,2.65483,401265,5144.42
57,0,2.78667,405561,5199.5
58,0,2.83773,405521,5266.51
59,0,2.98176,435460,5063.49
60,0,3.07555,459758,5165.82
61,0,3.20018,466209,5297.83
62,0,3.36219,483221,5252.4
63,0,3.42539,486666,5232.97
64,0,3.35463,509879,5424.24
65,0,3.61474,503075,5295.53
66,0,3.74269,525144,5199.45
67,0,4.01294,560044,5283.43
68,0,4.05016,559042,5375.4
69,0,4.19789,597769,5337.22
70,1,1.94899,259819,5412.9
